id,loan_amnt,int_rate,issue_d,purpose,addr_state
24458,20000,13.35%,10/1/10,debt_consolidation,CA
24459,10000,13.35%,10/1/10,credit_card,MD
24460,10000,8.88%,10/1/10,medical,GA
24461,22000,16.32%,10/1/10,credit_card,NH
24462,12000,6.91%,10/1/10,debt_consolidation,SC
24463,20000,6.91%,10/1/10,debt_consolidation,MD
24464,6500,9.25%,10/1/10,debt_consolidation,FL
24465,20000,6.54%,11/1/10,debt_consolidation,VA
24466,20000,9.25%,10/1/10,credit_card,CA
24467,12000,15.95%,10/1/10,debt_consolidation,WA
24468,5000,12.98%,10/1/10,debt_consolidation,CA
24469,8950,6.17%,10/1/10,debt_consolidation,TX
24470,21600,8.88%,10/1/10,debt_consolidation,WA
24471,25000,14.46%,10/1/10,credit_card,CA
24472,7000,6.91%,10/1/10,vacation,CA
24473,12000,6.17%,10/1/10,debt_consolidation,VA
24474,8000,16.69%,10/1/10,car,OR
24475,11400,6.91%,10/1/10,debt_consolidation,MN
24476,20000,13.72%,10/1/10,credit_card,NY
24477,9050,5.42%,10/1/10,debt_consolidation,LA
24478,2000,13.72%,10/1/10,vacation,MD
24479,17000,6.91%,10/1/10,debt_consolidation,TX
24480,20000,9.99%,10/1/10,debt_consolidation,AL
24481,20000,6.91%,10/1/10,home_improvement,NV
24482,8000,8.88%,10/1/10,debt_consolidation,CA
24483,20000,9.99%,10/1/10,debt_consolidation,MD
24484,15000,6.91%,10/1/10,credit_card,MO
24485,5600,13.72%,10/1/10,credit_card,NJ
24486,15000,18.17%,10/1/10,debt_consolidation,FL
24487,7000,9.62%,11/1/10,small_business,UT
24488,20000,6.91%,10/1/10,debt_consolidation,NY
24489,10000,12.23%,10/1/10,credit_card,CT
24490,13500,6.17%,10/1/10,credit_card,CA
24491,1300,6.54%,10/1/10,debt_consolidation,PA
24492,10000,10.36%,10/1/10,debt_consolidation,IL
24493,4500,6.17%,10/1/10,credit_card,HI
24494,7200,10.36%,10/1/10,credit_card,NJ
24495,3000,5.79%,10/1/10,car,CT
24496,4000,13.35%,10/1/10,debt_consolidation,LA
24497,3500,9.62%,10/1/10,debt_consolidation,TX
24498,9000,13.35%,10/1/10,credit_card,FL
24499,12000,5.79%,10/1/10,debt_consolidation,IL
24500,10000,9.25%,10/1/10,small_business,VA
24501,14000,12.61%,10/1/10,debt_consolidation,CA
24502,11000,13.72%,10/1/10,debt_consolidation,SC
24503,9600,8.88%,10/1/10,other,CA
24504,9000,14.46%,10/1/10,debt_consolidation,TX
24505,12600,5.79%,10/1/10,house,TX
24506,10000,6.54%,10/1/10,credit_card,CA
24507,2000,6.17%,10/1/10,moving,WA
24508,10500,6.91%,10/1/10,credit_card,UT
24509,5000,17.06%,10/1/10,debt_consolidation,CA
24510,3000,12.23%,10/1/10,debt_consolidation,DC
24511,5000,5.79%,10/1/10,debt_consolidation,CA
24512,7000,13.72%,10/1/10,debt_consolidation,CA
24513,15000,12.23%,10/1/10,other,FL
24514,25000,12.23%,11/1/10,car,CA
24515,3000,9.62%,10/1/10,debt_consolidation,OH
24516,4500,5.42%,10/1/10,other,MA
24517,2225,5.79%,10/1/10,car,CA
24518,6400,15.57%,10/1/10,car,SC
24519,15000,14.09%,10/1/10,debt_consolidation,CA
24520,3000,13.35%,10/1/10,major_purchase,OH
24521,4000,6.17%,10/1/10,debt_consolidation,MD
24522,5025,10.36%,10/1/10,debt_consolidation,VA
24523,18000,15.20%,10/1/10,home_improvement,CA
24524,18000,11.12%,10/1/10,home_improvement,FL
24525,5000,5.79%,10/1/10,home_improvement,NY
24526,7000,9.62%,10/1/10,debt_consolidation,CA
24527,12500,9.62%,10/1/10,credit_card,CA
24528,7000,5.79%,10/1/10,car,NY
24529,11450,9.99%,10/1/10,credit_card,MO
24530,5400,12.23%,10/1/10,home_improvement,FL
24531,5100,13.72%,10/1/10,car,FL
24532,10000,10.36%,10/1/10,debt_consolidation,GA
24533,7000,13.72%,10/1/10,debt_consolidation,NJ
24534,8500,9.99%,10/1/10,debt_consolidation,MA
24535,10800,15.57%,10/1/10,debt_consolidation,CA
24536,12000,14.46%,10/1/10,credit_card,CA
24537,5000,15.20%,10/1/10,moving,CA
24538,2400,12.61%,10/1/10,renewable_energy,VA
24539,7000,9.99%,10/1/10,debt_consolidation,CA
24540,6600,6.17%,10/1/10,car,TX
24541,2400,14.09%,10/1/10,other,NV
24542,8000,12.61%,10/1/10,debt_consolidation,AZ
24543,2000,9.62%,10/1/10,debt_consolidation,FL
24544,18000,13.72%,10/1/10,debt_consolidation,CA
24545,3600,15.95%,10/1/10,debt_consolidation,CA
24546,12000,5.42%,10/1/10,major_purchase,CA
24547,6500,6.17%,10/1/10,debt_consolidation,VA
24548,10000,10.36%,10/1/10,debt_consolidation,FL
24549,14000,8.88%,10/1/10,home_improvement,FL
24550,25000,9.99%,10/1/10,debt_consolidation,CA
24551,7000,10.36%,10/1/10,debt_consolidation,VA
24552,10000,6.54%,10/1/10,home_improvement,NY
24553,2500,13.35%,10/1/10,vacation,MD
24554,5000,6.17%,10/1/10,home_improvement,IL
24555,12000,5.79%,10/1/10,major_purchase,NY
24556,7000,8.88%,10/1/10,debt_consolidation,PA
24557,4000,7.88%,10/1/10,home_improvement,NY
24558,2350,7.88%,10/1/10,car,CA
24559,3000,13.61%,10/1/10,home_improvement,NY
24560,12000,10.38%,10/1/10,debt_consolidation,AZ
24561,25000,17.56%,10/1/10,home_improvement,MI
24562,4000,17.93%,10/1/10,debt_consolidation,NY
24563,8000,15.58%,10/1/10,medical,CA
24564,25000,13.23%,10/1/10,debt_consolidation,CA
24565,6000,13.98%,10/1/10,small_business,AZ
24566,8700,15.58%,10/1/10,medical,NY
24567,2900,15.58%,10/1/10,debt_consolidation,GA
24568,7000,14.84%,10/1/10,debt_consolidation,WA
24569,13000,6.91%,10/1/10,medical,TX
24570,5000,16.32%,10/1/10,debt_consolidation,FL
24571,15000,6.91%,10/1/10,debt_consolidation,PA
24572,21600,6.54%,10/1/10,debt_consolidation,SC
24573,20000,9.62%,10/1/10,debt_consolidation,NY
24574,20000,9.99%,10/1/10,credit_card,OR
24575,20000,6.91%,10/1/10,home_improvement,NY
24576,14000,12.61%,10/1/10,debt_consolidation,TX
24577,14000,7.51%,10/1/10,credit_card,OR
24578,11975,15.21%,10/1/10,debt_consolidation,MD
24579,9600,11.49%,10/1/10,credit_card,DC
24580,18250,13.35%,10/1/10,debt_consolidation,CA
24581,3000,6.76%,10/1/10,home_improvement,PA
24582,9000,13.61%,10/1/10,car,IL
24583,3000,6.39%,10/1/10,home_improvement,VA
24584,20000,6.91%,10/1/10,debt_consolidation,NY
24585,17500,6.54%,10/1/10,credit_card,GA
24586,15000,11.86%,10/1/10,debt_consolidation,MN
24587,9000,11.49%,10/1/10,debt_consolidation,CA
24588,8500,7.14%,10/1/10,debt_consolidation,WA
24589,1200,14.35%,10/1/10,other,GA
24590,13300,17.56%,10/1/10,debt_consolidation,CA
24591,14400,13.98%,10/1/10,debt_consolidation,VA
24592,8000,13.61%,10/1/10,debt_consolidation,OH
24593,20000,16.82%,10/1/10,credit_card,NJ
24594,15000,12.61%,10/1/10,small_business,CA
24595,14000,12.61%,10/1/10,debt_consolidation,FL
24596,15000,6.17%,10/1/10,home_improvement,DC
24597,25000,9.99%,10/1/10,credit_card,NY
24598,6000,7.14%,10/1/10,debt_consolidation,CT
24599,12000,11.86%,10/1/10,medical,NY
24600,10000,7.51%,10/1/10,small_business,CA
24601,8400,7.51%,10/1/10,debt_consolidation,CA
24602,7200,6.17%,10/1/10,debt_consolidation,GA
24603,12000,11.86%,10/1/10,debt_consolidation,NJ
24604,15000,15.95%,10/1/10,home_improvement,NY
24605,24000,12.23%,10/1/10,debt_consolidation,NY
24606,20000,10.38%,10/1/10,car,CA
24607,5000,10.75%,10/1/10,credit_card,CA
24608,14400,7.88%,10/1/10,credit_card,SC
24609,18000,6.17%,10/1/10,debt_consolidation,HI
24610,19000,16.69%,10/1/10,debt_consolidation,CT
24611,20000,13.61%,10/1/10,debt_consolidation,OH
24612,25000,10.36%,10/1/10,debt_consolidation,MA
24613,2100,11.12%,10/1/10,home_improvement,WI
24614,19000,8.88%,10/1/10,debt_consolidation,MA
24615,2500,7.14%,10/1/10,debt_consolidation,NJ
24616,12000,6.91%,10/1/10,debt_consolidation,MN
24617,3600,7.14%,10/1/10,home_improvement,TX
24618,25000,21.14%,10/1/10,debt_consolidation,GA
24619,15250,17.56%,10/1/10,other,MD
24620,15000,6.91%,10/1/10,debt_consolidation,MO
24621,15000,8.88%,10/1/10,small_business,NY
24622,4800,14.72%,10/1/10,debt_consolidation,NV
24623,16000,6.54%,10/1/10,other,NY
24624,16000,6.54%,10/1/10,other,CA
24625,14000,6.54%,10/1/10,credit_card,CA
24626,15000,6.17%,10/1/10,debt_consolidation,MN
24627,4500,15.58%,10/1/10,car,OH
24628,9000,6.54%,10/1/10,moving,NJ
24629,20000,6.54%,10/1/10,debt_consolidation,NY
24630,16000,6.91%,10/1/10,other,VA
24631,12000,8.88%,10/1/10,debt_consolidation,NY
24632,4650,13.23%,10/1/10,credit_card,TX
24633,16000,5.79%,10/1/10,major_purchase,CA
24634,12600,10.75%,10/1/10,car,MA
24635,23100,16.45%,10/1/10,credit_card,FL
24636,25000,11.86%,10/1/10,small_business,NJ
24637,15000,6.17%,10/1/10,debt_consolidation,NJ
24638,8000,13.23%,10/1/10,other,NY
24639,7750,15.21%,10/1/10,debt_consolidation,LA
24640,25000,10.36%,10/1/10,home_improvement,CA
24641,17000,6.91%,10/1/10,debt_consolidation,MA
24642,25000,12.61%,10/1/10,debt_consolidation,NY
24643,12000,6.91%,10/1/10,debt_consolidation,PA
24644,12800,14.35%,10/1/10,credit_card,AZ
24645,10500,18.67%,10/1/10,credit_card,IL
24646,5000,13.23%,10/1/10,small_business,CA
24647,12000,7.51%,10/1/10,major_purchase,GA
24648,22400,14.72%,10/1/10,credit_card,CA
24649,18000,15.58%,10/1/10,wedding,AZ
24650,9500,6.76%,10/1/10,debt_consolidation,MA
24651,7500,11.49%,10/1/10,car,MA
24652,4800,14.84%,10/1/10,moving,CA
24653,4000,13.61%,10/1/10,major_purchase,SC
24654,8400,15.21%,10/1/10,debt_consolidation,IL
24655,9000,7.88%,10/1/10,home_improvement,FL
24656,2400,13.23%,10/1/10,other,CA
24657,15000,11.86%,10/1/10,debt_consolidation,NJ
24658,4500,7.14%,10/1/10,debt_consolidation,TX
24659,25000,11.86%,10/1/10,small_business,CA
24660,14400,16.82%,10/1/10,major_purchase,MI
24661,18000,7.51%,10/1/10,home_improvement,VA
24662,7500,15.58%,10/1/10,major_purchase,PA
24663,6500,13.23%,10/1/10,credit_card,NY
24664,6000,7.51%,10/1/10,home_improvement,DC
24665,25000,13.23%,10/1/10,credit_card,TX
24666,24250,11.12%,10/1/10,debt_consolidation,GA
24667,6400,17.19%,10/1/10,debt_consolidation,CA
24668,25000,13.23%,10/1/10,debt_consolidation,TX
24669,20000,20.53%,10/1/10,debt_consolidation,MD
24670,10000,17.93%,10/1/10,debt_consolidation,TX
24671,20000,14.72%,10/1/10,debt_consolidation,NY
24672,12000,15.95%,10/1/10,debt_consolidation,AZ
24673,10000,16.82%,10/1/10,debt_consolidation,CA
24674,15000,15.58%,10/1/10,debt_consolidation,CA
24675,17500,19.41%,10/1/10,debt_consolidation,TX
24676,10000,15.58%,10/1/10,debt_consolidation,IL
24677,5500,13.23%,10/1/10,credit_card,FL
24678,13750,16.32%,10/1/10,debt_consolidation,MD
24679,10000,13.61%,10/1/10,credit_card,PA
24680,5000,16.82%,10/1/10,renewable_energy,LA
24681,6000,20.16%,10/1/10,debt_consolidation,FL
24682,12000,7.51%,10/1/10,other,CA
24683,7000,11.86%,10/1/10,debt_consolidation,AL
24684,7000,13.98%,10/1/10,major_purchase,AL
24685,9925,15.58%,10/1/10,debt_consolidation,AZ
24686,3000,11.12%,10/1/10,debt_consolidation,FL
24687,5200,11.86%,10/1/10,debt_consolidation,CA
24688,4000,6.39%,10/1/10,major_purchase,VA
24689,1925,6.76%,10/1/10,car,IL
24690,13500,7.51%,10/1/10,credit_card,IL
24691,20000,11.86%,10/1/10,debt_consolidation,MA
24692,13000,17.19%,10/1/10,debt_consolidation,CA
24693,8000,7.88%,10/1/10,debt_consolidation,AZ
24694,5000,7.14%,10/1/10,debt_consolidation,CT
24695,3000,7.51%,10/1/10,home_improvement,MD
24696,6000,15.21%,10/1/10,vacation,GA
24697,3500,13.61%,10/1/10,home_improvement,NY
24698,5400,7.88%,10/1/10,home_improvement,NY
24699,13000,16.82%,10/1/10,debt_consolidation,KY
24700,4800,11.86%,10/1/10,debt_consolidation,CA
24701,3000,7.88%,10/1/10,car,AZ
24702,18000,11.86%,10/1/10,debt_consolidation,NM
24703,7000,7.88%,10/1/10,debt_consolidation,MN
24704,25000,21.27%,10/1/10,credit_card,CA
24705,12000,7.51%,10/1/10,debt_consolidation,KY
24706,10000,7.88%,10/1/10,home_improvement,AZ
24707,15000,13.98%,10/1/10,major_purchase,NY
24708,22000,10.75%,10/1/10,debt_consolidation,GA
24709,4800,11.49%,10/1/10,home_improvement,AL
24710,21600,18.30%,10/1/10,debt_consolidation,WI
24711,5800,19.79%,10/1/10,debt_consolidation,NY
24712,6000,14.72%,10/1/10,small_business,FL
24713,4000,7.51%,10/1/10,small_business,NY
24714,4000,7.88%,10/1/10,debt_consolidation,VA
24715,12000,7.88%,10/1/10,credit_card,GA
24716,25000,11.86%,10/1/10,debt_consolidation,FL
24717,6000,11.86%,10/1/10,small_business,MO
24718,9250,11.12%,10/1/10,debt_consolidation,CO
24719,16750,13.98%,10/1/10,debt_consolidation,OH
24720,13800,10.38%,10/1/10,debt_consolidation,WY
24721,10000,15.21%,10/1/10,home_improvement,WA
24722,5600,16.32%,10/1/10,debt_consolidation,CA
24723,10000,7.88%,10/1/10,small_business,CA
24724,12000,18.67%,10/1/10,credit_card,FL
24725,20000,11.86%,10/1/10,debt_consolidation,MO
24726,20000,13.98%,10/1/10,debt_consolidation,NY
24727,4550,17.19%,10/1/10,car,CA
24728,19000,16.45%,10/1/10,debt_consolidation,CA
24729,7200,16.32%,10/1/10,major_purchase,CA
24730,15000,11.12%,10/1/10,debt_consolidation,NY
24731,12750,15.95%,10/1/10,home_improvement,NY
24732,1000,14.84%,10/1/10,moving,NJ
24733,6000,6.76%,10/1/10,vacation,TX
24734,12000,7.88%,10/1/10,debt_consolidation,DE
24735,1100,15.58%,10/1/10,debt_consolidation,NY
24736,2500,13.61%,10/1/10,other,NY
24737,16000,7.88%,10/1/10,moving,TX
24738,19750,11.86%,10/1/10,debt_consolidation,MI
24739,3600,13.61%,10/1/10,vacation,CA
24740,16800,16.45%,10/1/10,debt_consolidation,NY
24741,2000,10.38%,10/1/10,debt_consolidation,NY
24742,25000,11.86%,10/1/10,debt_consolidation,WV
24743,5000,11.86%,10/1/10,home_improvement,CA
24744,8000,15.21%,10/1/10,debt_consolidation,CA
24745,12000,14.72%,10/1/10,debt_consolidation,MI
24746,22750,16.82%,10/1/10,debt_consolidation,AL
24747,6000,7.88%,10/1/10,other,KY
24748,25000,11.49%,10/1/10,small_business,WI
24749,15000,13.98%,10/1/10,debt_consolidation,TX
24750,25000,13.23%,10/1/10,major_purchase,NY
24751,3000,7.51%,10/1/10,major_purchase,MA
24752,5800,7.88%,10/1/10,major_purchase,NY
24753,12000,15.21%,10/1/10,debt_consolidation,CA
24754,9000,7.14%,10/1/10,debt_consolidation,NY
24755,5700,10.38%,10/1/10,car,OR
24756,4600,7.88%,10/1/10,car,PA
24757,25000,19.04%,10/1/10,credit_card,UT
24758,16000,17.56%,10/1/10,debt_consolidation,CA
24759,5000,11.49%,10/1/10,debt_consolidation,AZ
24760,15000,11.49%,10/1/10,moving,FL
24761,3250,11.86%,10/1/10,debt_consolidation,TX
24762,20000,11.49%,10/1/10,debt_consolidation,CO
24763,4500,13.61%,10/1/10,wedding,NJ
24764,25000,17.56%,10/1/10,debt_consolidation,MD
24765,10000,16.32%,10/1/10,debt_consolidation,IL
24766,9000,14.35%,10/1/10,debt_consolidation,TX
24767,4000,11.49%,10/1/10,other,OH
24768,20000,11.12%,10/1/10,major_purchase,NY
24769,25000,13.98%,10/1/10,debt_consolidation,UT
24770,16400,13.98%,10/1/10,debt_consolidation,CA
24771,1200,13.61%,10/1/10,debt_consolidation,MD
24772,9500,17.56%,10/1/10,home_improvement,WV
24773,17500,14.72%,10/1/10,debt_consolidation,CA
24774,8000,17.56%,10/1/10,home_improvement,TX
24775,10000,16.45%,10/1/10,debt_consolidation,CA
24776,14400,15.95%,10/1/10,debt_consolidation,NJ
24777,7500,11.86%,10/1/10,major_purchase,IL
24778,1500,11.86%,10/1/10,debt_consolidation,CA
24779,4000,7.88%,10/1/10,debt_consolidation,NY
24780,4000,15.95%,10/1/10,car,CA
24781,14500,13.98%,10/1/10,credit_card,PA
24782,12000,15.95%,10/1/10,debt_consolidation,CA
24783,16100,17.93%,10/1/10,debt_consolidation,NJ
24784,12000,10.38%,10/1/10,credit_card,MI
24785,7200,10.75%,10/1/10,debt_consolidation,MD
24786,25000,17.56%,10/1/10,debt_consolidation,MA
24787,10000,17.19%,10/1/10,debt_consolidation,CA
24788,14400,11.86%,10/1/10,home_improvement,WA
24789,16000,17.19%,10/1/10,debt_consolidation,TX
24790,3000,16.45%,10/1/10,home_improvement,CT
24791,5000,7.51%,10/1/10,medical,FL
24792,20000,14.84%,10/1/10,credit_card,PA
24793,15000,11.86%,10/1/10,debt_consolidation,OH
24794,3600,18.67%,10/1/10,other,AZ
24795,15000,13.98%,10/1/10,small_business,IL
24796,6200,15.95%,10/1/10,car,GA
24797,3500,6.39%,10/1/10,major_purchase,CA
24798,3000,11.12%,10/1/10,debt_consolidation,CT
24799,9875,7.51%,10/1/10,credit_card,VA
24800,25000,13.23%,10/1/10,home_improvement,FL
24801,2000,16.32%,10/1/10,debt_consolidation,PA
24802,10000,13.98%,10/1/10,credit_card,TX
24803,9000,7.88%,10/1/10,small_business,VA
24804,5000,13.61%,10/1/10,other,TX
24805,10000,7.51%,10/1/10,debt_consolidation,NJ
24806,5000,7.51%,10/1/10,credit_card,NJ
24807,3000,16.32%,10/1/10,other,NJ
24808,3200,7.88%,10/1/10,major_purchase,KY
24809,12000,13.98%,10/1/10,debt_consolidation,TX
24810,8500,16.32%,10/1/10,debt_consolidation,FL
24811,17000,15.21%,10/1/10,debt_consolidation,MA
24812,11000,7.14%,10/1/10,credit_card,MI
24813,7000,15.95%,10/1/10,debt_consolidation,CA
24814,6000,11.49%,10/1/10,major_purchase,FL
24815,6000,13.61%,10/1/10,credit_card,TX
24816,24000,13.61%,10/1/10,debt_consolidation,TX
24817,10000,11.49%,10/1/10,home_improvement,FL
24818,3500,14.84%,10/1/10,medical,MD
24819,5000,11.12%,10/1/10,debt_consolidation,VA
24820,7000,15.95%,10/1/10,home_improvement,SC
24821,10000,7.51%,10/1/10,credit_card,FL
24822,8500,15.58%,10/1/10,debt_consolidation,TX
24823,8000,11.12%,10/1/10,debt_consolidation,WA
24824,22000,18.30%,10/1/10,debt_consolidation,HI
24825,25000,15.21%,10/1/10,debt_consolidation,CO
24826,3000,6.76%,10/1/10,home_improvement,OH
24827,2600,11.12%,10/1/10,credit_card,CA
24828,8000,15.21%,10/1/10,renewable_energy,CT
24829,5000,11.86%,10/1/10,major_purchase,TX
24830,2500,14.35%,10/1/10,other,MD
24831,6000,11.86%,10/1/10,debt_consolidation,AZ
24832,15000,14.72%,10/1/10,debt_consolidation,AL
24833,10200,16.45%,10/1/10,credit_card,MD
24834,9000,13.61%,10/1/10,debt_consolidation,VA
24835,7200,10.38%,10/1/10,major_purchase,PA
24836,1000,13.98%,10/1/10,other,NY
24837,6150,17.19%,10/1/10,renewable_energy,CA
24838,4400,14.84%,10/1/10,major_purchase,DE
24839,25000,10.75%,10/1/10,debt_consolidation,CA
24840,6000,16.82%,10/1/10,debt_consolidation,OH
24841,20000,15.95%,10/1/10,debt_consolidation,CA
24842,13000,11.12%,10/1/10,small_business,FL
24843,4200,14.72%,10/1/10,debt_consolidation,NJ
24844,6000,6.76%,10/1/10,car,IL
24845,9000,7.88%,10/1/10,major_purchase,MA
24846,4500,7.88%,10/1/10,major_purchase,VT
24847,3850,10.75%,10/1/10,other,NJ
24848,2400,11.49%,10/1/10,debt_consolidation,NY
24849,3000,7.14%,10/1/10,small_business,CT
24850,10525,13.61%,10/1/10,debt_consolidation,CA
24851,12000,11.86%,10/1/10,credit_card,AL
24852,15000,7.88%,10/1/10,debt_consolidation,FL
24853,9600,17.56%,10/1/10,moving,NY
24854,15200,15.58%,10/1/10,debt_consolidation,CT
24855,5000,11.12%,10/1/10,debt_consolidation,PA
24856,2400,7.14%,10/1/10,credit_card,AZ
24857,3200,15.21%,10/1/10,small_business,GA
24858,7200,15.95%,10/1/10,debt_consolidation,NY
24859,1200,13.98%,10/1/10,debt_consolidation,VA
24860,4800,7.88%,10/1/10,car,UT
24861,10000,11.49%,10/1/10,debt_consolidation,NY
24862,4800,15.21%,10/1/10,car,FL
24863,5000,16.82%,10/1/10,debt_consolidation,DE
24864,20000,7.88%,10/1/10,debt_consolidation,WV
24865,4750,7.88%,10/1/10,other,RI
24866,17500,13.61%,10/1/10,credit_card,NY
24867,10000,13.98%,10/1/10,credit_card,CT
24868,3400,6.39%,10/1/10,home_improvement,TX
24869,14400,16.32%,10/1/10,debt_consolidation,CA
24870,10400,10.38%,10/1/10,major_purchase,AZ
24871,1200,15.21%,10/1/10,major_purchase,GA
24872,6500,7.88%,10/1/10,credit_card,FL
24873,8000,10.38%,10/1/10,debt_consolidation,AR
24874,6000,7.88%,10/1/10,debt_consolidation,FL
24875,3000,7.88%,10/1/10,home_improvement,GA
24876,4000,13.98%,10/1/10,debt_consolidation,FL
24877,25000,16.82%,10/1/10,small_business,IL
24878,12000,10.75%,10/1/10,moving,VA
24879,25000,10.75%,10/1/10,debt_consolidation,CA
24880,10000,13.61%,10/1/10,debt_consolidation,VA
24881,6400,15.21%,10/1/10,debt_consolidation,MA
24882,15000,7.88%,10/1/10,wedding,VA
24883,12000,17.93%,10/1/10,other,AZ
24884,15000,17.56%,10/1/10,debt_consolidation,NY
24885,12000,17.19%,10/1/10,small_business,NY
24886,14500,13.23%,10/1/10,credit_card,OH
24887,11500,7.51%,10/1/10,credit_card,TX
24888,1200,15.21%,10/1/10,other,VA
24889,11200,13.61%,10/1/10,moving,CA
24890,16750,17.93%,10/1/10,debt_consolidation,NY
24891,8000,13.98%,10/1/10,debt_consolidation,WA
24892,5000,7.88%,10/1/10,car,CA
24893,10000,7.88%,10/1/10,small_business,VA
24894,13000,13.61%,10/1/10,debt_consolidation,CA
24895,15000,17.56%,10/1/10,debt_consolidation,MI
24896,4900,15.95%,10/1/10,other,CA
24897,6200,16.45%,10/1/10,credit_card,GA
24898,20000,11.86%,10/1/10,debt_consolidation,CA
24899,3000,11.49%,10/1/10,home_improvement,CA
24900,24000,7.88%,10/1/10,credit_card,AZ
24901,2800,14.35%,10/1/10,debt_consolidation,WA
24902,25000,10.75%,10/1/10,credit_card,DC
24903,6250,11.49%,10/1/10,debt_consolidation,VA
24904,22750,15.21%,10/1/10,debt_consolidation,NY
24905,4500,7.88%,10/1/10,major_purchase,VA
24906,12000,15.21%,10/1/10,debt_consolidation,NY
24907,24000,11.49%,10/1/10,home_improvement,GA
24908,8000,13.61%,10/1/10,house,OH
24909,7500,10.75%,10/1/10,home_improvement,KY
24910,3500,13.61%,10/1/10,moving,MA
24911,4800,6.39%,10/1/10,debt_consolidation,NY
24912,8500,11.49%,10/1/10,credit_card,CA
24913,23000,14.84%,10/1/10,debt_consolidation,FL
24914,14000,11.86%,10/1/10,major_purchase,IL
24915,11000,11.49%,10/1/10,car,NY
24916,3000,15.58%,10/1/10,debt_consolidation,CO
24917,5000,14.72%,10/1/10,debt_consolidation,TX
24918,5600,13.23%,10/1/10,small_business,CA
24919,10000,14.35%,10/1/10,wedding,CA
24920,11000,7.51%,10/1/10,home_improvement,TX
24921,22000,16.32%,10/1/10,debt_consolidation,CA
24922,6000,11.49%,10/1/10,debt_consolidation,NY
24923,1500,11.86%,10/1/10,vacation,NV
24924,4000,11.86%,10/1/10,major_purchase,CO
24925,11000,17.19%,10/1/10,debt_consolidation,CA
24926,5000,13.23%,10/1/10,debt_consolidation,KY
24927,9800,15.21%,10/1/10,home_improvement,MO
24928,15000,18.30%,10/1/10,debt_consolidation,CA
24929,20000,11.49%,10/1/10,debt_consolidation,NV
24930,10500,17.19%,10/1/10,debt_consolidation,OH
24931,3000,6.39%,10/1/10,other,CT
24932,1500,7.14%,10/1/10,major_purchase,NJ
24933,6000,13.23%,10/1/10,medical,NY
24934,19200,13.23%,10/1/10,debt_consolidation,IL
24935,10075,13.98%,10/1/10,credit_card,CA
24936,19000,10.75%,10/1/10,home_improvement,MD
24937,12250,13.98%,10/1/10,debt_consolidation,FL
24938,16000,11.49%,10/1/10,debt_consolidation,IL
24939,6400,17.19%,10/1/10,vacation,CO
24940,15000,11.86%,10/1/10,house,FL
24941,20000,11.49%,10/1/10,debt_consolidation,NY
